[rosmaster.main][INFO] 2020-07-30 02:48:46,464: initialization complete, waiting for shutdown
[rosmaster.main][INFO] 2020-07-30 02:48:46,465: Starting ROS Master Node
[rosmaster.master][INFO] 2020-07-30 02:48:49,167: +PARAM [/rosbridge_ws/rosbridge_websocket/max_message_size] by /roslaunch
[rosmaster.master][INFO] 2020-07-30 02:48:49,167: +PARAM [/rosbridge_wss/rosbridge_websocket/delay_between_messages] by /roslaunch
[rosmaster.master][INFO] 2020-07-30 02:48:49,167: +PARAM [/rosbridge_ws/rosbridge_websocket/address] by /roslaunch
[rosmaster.master][INFO] 2020-07-30 02:48:49,168: +PARAM [/teleop_twist_joy/scale_linear_turbo] by /roslaunch
[rosmaster.master][INFO] 2020-07-30 02:48:49,168: +PARAM [/rosbridge_wss/rosbridge_websocket/params_glob] by /roslaunch
[rosmaster.master][INFO] 2020-07-30 02:48:49,168: +PARAM [/rosbridge_ws/rosbridge_websocket/authenticate] by /roslaunch
[rosmaster.master][INFO] 2020-07-30 02:48:49,168: +PARAM [/rosbridge_ws/rosbridge_websocket/bson_only_mode] by /roslaunch
[rosmaster.master][INFO] 2020-07-30 02:48:49,168: +PARAM [/rosbridge_ws/rosapi/params_glob] by /roslaunch
[rosmaster.master][INFO] 2020-07-30 02:48:49,169: +PARAM [/teleop_twist_joy/scale_linear] by /roslaunch
[rosmaster.master][INFO] 2020-07-30 02:48:49,169: +PARAM [/rosbridge_wss/rosbridge_websocket/retry_startup_delay] by /roslaunch
[rosmaster.master][INFO] 2020-07-30 02:48:49,169: +PARAM [/rosbridge_wss/rosbridge_websocket/max_message_size] by /roslaunch
[rosmaster.master][INFO] 2020-07-30 02:48:49,169: +PARAM [/ubiquity_robot_mode] by /roslaunch
[rosmaster.master][INFO] 2020-07-30 02:48:49,170: +PARAM [/rosbridge_ws/rosbridge_websocket/topics_glob] by /roslaunch
[rosmaster.master][INFO] 2020-07-30 02:48:49,170: +PARAM [/rosdistro] by /roslaunch
[rosmaster.master][INFO] 2020-07-30 02:48:49,170: +PARAM [/rosbridge_wss/rosbridge_websocket/services_glob] by /roslaunch
[rosmaster.master][INFO] 2020-07-30 02:48:49,170: +PARAM [/rosbridge_wss/rosbridge_websocket/address] by /roslaunch
[rosmaster.master][INFO] 2020-07-30 02:48:49,171: +PARAM [/rosbridge_ws/rosbridge_websocket/use_compression] by /roslaunch
[rosmaster.master][INFO] 2020-07-30 02:48:49,171: +PARAM [/rosbridge_wss/rosbridge_websocket/fragment_timeout] by /roslaunch
[rosmaster.master][INFO] 2020-07-30 02:48:49,171: +PARAM [/rosbridge_ws/rosbridge_websocket/retry_startup_delay] by /roslaunch
[rosmaster.master][INFO] 2020-07-30 02:48:49,171: +PARAM [/rosversion] by /roslaunch
[rosmaster.master][INFO] 2020-07-30 02:48:49,172: +PARAM [/rosbridge_ws/rosbridge_websocket/unregister_timeout] by /roslaunch
[rosmaster.master][INFO] 2020-07-30 02:48:49,172: +PARAM [/rosbridge_wss/rosbridge_websocket/authenticate] by /roslaunch
[rosmaster.master][INFO] 2020-07-30 02:48:49,172: +PARAM [/rosbridge_ws/rosbridge_websocket/params_glob] by /roslaunch
[rosmaster.master][INFO] 2020-07-30 02:48:49,172: +PARAM [/joy_node/autorepeat_rate] by /roslaunch
[rosmaster.master][INFO] 2020-07-30 02:48:49,172: +PARAM [/teleop_twist_joy/scale_angular] by /roslaunch
[rosmaster.master][INFO] 2020-07-30 02:48:49,173: +PARAM [/rosbridge_ws/rosbridge_websocket/port] by /roslaunch
[rosmaster.master][INFO] 2020-07-30 02:48:49,173: +PARAM [/rosbridge_ws/rosapi/services_glob] by /roslaunch
[rosmaster.master][INFO] 2020-07-30 02:48:49,173: +PARAM [/rosbridge_ws/rosbridge_websocket/fragment_timeout] by /roslaunch
[rosmaster.master][INFO] 2020-07-30 02:48:49,173: +PARAM [/rosbridge_ws/rosbridge_websocket/services_glob] by /roslaunch
[rosmaster.master][INFO] 2020-07-30 02:48:49,174: +PARAM [/rosbridge_wss/rosbridge_websocket/keyfile] by /roslaunch
[rosmaster.master][INFO] 2020-07-30 02:48:49,174: +PARAM [/rosbridge_wss/rosbridge_websocket/port] by /roslaunch
[rosmaster.master][INFO] 2020-07-30 02:48:49,174: +PARAM [/rosbridge_wss/rosapi/services_glob] by /roslaunch
[rosmaster.master][INFO] 2020-07-30 02:48:49,174: +PARAM [/rosbridge_wss/rosbridge_websocket/unregister_timeout] by /roslaunch
[rosmaster.master][INFO] 2020-07-30 02:48:49,174: +PARAM [/rosbridge_wss/rosapi/topics_glob] by /roslaunch
[rosmaster.master][INFO] 2020-07-30 02:48:49,175: +PARAM [/teleop_twist_joy/axis_angular] by /roslaunch
[rosmaster.master][INFO] 2020-07-30 02:48:49,175: +PARAM [/rosbridge_ws/rosbridge_websocket/delay_between_messages] by /roslaunch
[rosmaster.master][INFO] 2020-07-30 02:48:49,175: +PARAM [/rosbridge_wss/rosapi/params_glob] by /roslaunch
[rosmaster.master][INFO] 2020-07-30 02:48:49,175: +PARAM [/rosbridge_wss/rosbridge_websocket/use_compression] by /roslaunch
[rosmaster.master][INFO] 2020-07-30 02:48:49,341: +PUB [/rosout] /joy_node http://ubiquityrobot.local:37543/
[rosmaster.master][INFO] 2020-07-30 02:48:49,345: +SERVICE [/joy_node/get_loggers] /joy_node http://ubiquityrobot.local:37543/
[rosmaster.master][INFO] 2020-07-30 02:48:49,354: +SERVICE [/joy_node/set_logger_level] /joy_node http://ubiquityrobot.local:37543/
[rosmaster.master][INFO] 2020-07-30 02:48:49,362: +PUB [/diagnostics] /joy_node http://ubiquityrobot.local:37543/
[rosmaster.master][INFO] 2020-07-30 02:48:49,371: publisherUpdate[/rosout] -> http://ubiquityrobot.local:38627/ ['http://ubiquityrobot.local:37543/']
[rosmaster.master][INFO] 2020-07-30 02:48:49,376: publisherUpdate[/rosout] -> http://ubiquityrobot.local:38627/ ['http://ubiquityrobot.local:37543/']: sec=0.00, result=[1, '', 0]
[rosmaster.master][INFO] 2020-07-30 02:48:49,393: +PUB [/joy] /joy_node http://ubiquityrobot.local:37543/
[rosmaster.master][INFO] 2020-07-30 02:48:49,406: +PUB [/rosout] /teleop_twist_joy http://ubiquityrobot.local:38443/
[rosmaster.master][INFO] 2020-07-30 02:48:49,423: +SERVICE [/teleop_twist_joy/get_loggers] /teleop_twist_joy http://ubiquityrobot.local:38443/
[rosmaster.master][INFO] 2020-07-30 02:48:49,437: +SERVICE [/teleop_twist_joy/set_logger_level] /teleop_twist_joy http://ubiquityrobot.local:38443/
[rosmaster.master][INFO] 2020-07-30 02:48:49,457: +PUB [/cmd_vel] /teleop_twist_joy http://ubiquityrobot.local:38443/
[rosmaster.master][INFO] 2020-07-30 02:48:49,476: publisherUpdate[/rosout] -> http://ubiquityrobot.local:38627/ ['http://ubiquityrobot.local:37543/', 'http://ubiquityrobot.local:38443/']
[rosmaster.master][INFO] 2020-07-30 02:48:49,482: +SUB [/joy/set_feedback] /joy_node http://ubiquityrobot.local:37543/
[rosmaster.master][INFO] 2020-07-30 02:48:49,486: publisherUpdate[/rosout] -> http://ubiquityrobot.local:38627/ ['http://ubiquityrobot.local:37543/', 'http://ubiquityrobot.local:38443/']: sec=0.00, result=[1, '', 0]
[rosmaster.master][INFO] 2020-07-30 02:48:49,521: +SUB [/joy] /teleop_twist_joy http://ubiquityrobot.local:38443/
[rosmaster.master][INFO] 2020-07-30 02:48:49,563: +PUB [/rosout] /tf2_web_republisher http://ubiquityrobot.local:40101/
[rosmaster.master][INFO] 2020-07-30 02:48:49,577: +SERVICE [/tf2_web_republisher/get_loggers] /tf2_web_republisher http://ubiquityrobot.local:40101/
[rosmaster.master][INFO] 2020-07-30 02:48:49,586: publisherUpdate[/rosout] -> http://ubiquityrobot.local:38627/ ['http://ubiquityrobot.local:37543/', 'http://ubiquityrobot.local:38443/', 'http://ubiquityrobot.local:40101/']
[rosmaster.master][INFO] 2020-07-30 02:48:49,591: publisherUpdate[/rosout] -> http://ubiquityrobot.local:38627/ ['http://ubiquityrobot.local:37543/', 'http://ubiquityrobot.local:38443/', 'http://ubiquityrobot.local:40101/']: sec=0.00, result=[1, '', 0]
[rosmaster.master][INFO] 2020-07-30 02:48:49,617: +SERVICE [/tf2_web_republisher/set_logger_level] /tf2_web_republisher http://ubiquityrobot.local:40101/
[rosmaster.master][INFO] 2020-07-30 02:48:49,740: +SUB [/tf] /tf2_web_republisher http://ubiquityrobot.local:40101/
[rosmaster.master][INFO] 2020-07-30 02:48:49,798: +SUB [/tf_static] /tf2_web_republisher http://ubiquityrobot.local:40101/
[rosmaster.master][INFO] 2020-07-30 02:48:49,816: +SERVICE [/republish_tfs] /tf2_web_republisher http://ubiquityrobot.local:40101/
[rosmaster.master][INFO] 2020-07-30 02:48:49,842: +PUB [/tf2_web_republisher/result] /tf2_web_republisher http://ubiquityrobot.local:40101/
[rosmaster.master][INFO] 2020-07-30 02:48:49,854: +PUB [/tf2_web_republisher/feedback] /tf2_web_republisher http://ubiquityrobot.local:40101/
[rosmaster.master][INFO] 2020-07-30 02:48:49,867: +PUB [/tf2_web_republisher/status] /tf2_web_republisher http://ubiquityrobot.local:40101/
[rosmaster.master][INFO] 2020-07-30 02:48:49,942: +SUB [/tf2_web_republisher/goal] /tf2_web_republisher http://ubiquityrobot.local:40101/
[rosmaster.master][INFO] 2020-07-30 02:48:49,963: +SUB [/tf2_web_republisher/cancel] /tf2_web_republisher http://ubiquityrobot.local:40101/
[rosmaster.master][INFO] 2020-07-30 02:48:50,628: +PUB [/rosout] /rosbridge_wss/rosapi http://ubiquityrobot.local:42707/
[rosmaster.master][INFO] 2020-07-30 02:48:50,628: publisherUpdate[/rosout] -> http://ubiquityrobot.local:38627/ ['http://ubiquityrobot.local:37543/', 'http://ubiquityrobot.local:38443/', 'http://ubiquityrobot.local:40101/', 'http://ubiquityrobot.local:42707/']
[rosmaster.master][INFO] 2020-07-30 02:48:50,634: +PUB [/rosout] /rosbridge_ws/rosapi http://ubiquityrobot.local:43367/
[rosmaster.master][INFO] 2020-07-30 02:48:50,635: publisherUpdate[/rosout] -> http://ubiquityrobot.local:38627/ ['http://ubiquityrobot.local:37543/', 'http://ubiquityrobot.local:38443/', 'http://ubiquityrobot.local:40101/', 'http://ubiquityrobot.local:42707/']: sec=0.00, result=[1, '', 0]
[rosmaster.master][INFO] 2020-07-30 02:48:50,640: publisherUpdate[/rosout] -> http://ubiquityrobot.local:38627/ ['http://ubiquityrobot.local:37543/', 'http://ubiquityrobot.local:38443/', 'http://ubiquityrobot.local:40101/', 'http://ubiquityrobot.local:42707/', 'http://ubiquityrobot.local:43367/']
[rosmaster.master][INFO] 2020-07-30 02:48:50,645: publisherUpdate[/rosout] -> http://ubiquityrobot.local:38627/ ['http://ubiquityrobot.local:37543/', 'http://ubiquityrobot.local:38443/', 'http://ubiquityrobot.local:40101/', 'http://ubiquityrobot.local:42707/', 'http://ubiquityrobot.local:43367/']: sec=0.00, result=[1, '', 0]
[rosmaster.master][INFO] 2020-07-30 02:48:50,652: +SERVICE [/rosbridge_wss/rosapi/get_loggers] /rosbridge_wss/rosapi http://ubiquityrobot.local:42707/
[rosmaster.master][INFO] 2020-07-30 02:48:50,653: +SERVICE [/rosbridge_ws/rosapi/get_loggers] /rosbridge_ws/rosapi http://ubiquityrobot.local:43367/
[rosmaster.master][INFO] 2020-07-30 02:48:50,657: +SERVICE [/rosbridge_wss/rosapi/set_logger_level] /rosbridge_wss/rosapi http://ubiquityrobot.local:42707/
[rosmaster.master][INFO] 2020-07-30 02:48:50,659: +SERVICE [/rosbridge_ws/rosapi/set_logger_level] /rosbridge_ws/rosapi http://ubiquityrobot.local:43367/
[rosmaster.master][INFO] 2020-07-30 02:48:50,671: +SERVICE [/rosapi/topics] /rosbridge_wss/rosapi http://ubiquityrobot.local:42707/
[rosmaster.master][INFO] 2020-07-30 02:48:50,674: +SERVICE [/rosapi/topics_for_type] /rosbridge_wss/rosapi http://ubiquityrobot.local:42707/
[rosmaster.master][INFO] 2020-07-30 02:48:50,679: +SERVICE [/rosapi/services] /rosbridge_wss/rosapi http://ubiquityrobot.local:42707/
[rosmaster.master][INFO] 2020-07-30 02:48:50,684: +SERVICE [/rosapi/services_for_type] /rosbridge_wss/rosapi http://ubiquityrobot.local:42707/
[rosmaster.master][INFO] 2020-07-30 02:48:50,691: +SERVICE [/rosapi/nodes] /rosbridge_wss/rosapi http://ubiquityrobot.local:42707/
[rosmaster.master][INFO] 2020-07-30 02:48:50,693: +SERVICE [/rosapi/topics] /rosbridge_ws/rosapi http://ubiquityrobot.local:43367/
[rosmaster.master][INFO] 2020-07-30 02:48:50,697: +SERVICE [/rosapi/topics_for_type] /rosbridge_ws/rosapi http://ubiquityrobot.local:43367/
[rosmaster.master][INFO] 2020-07-30 02:48:50,698: +SERVICE [/rosapi/node_details] /rosbridge_wss/rosapi http://ubiquityrobot.local:42707/
[rosmaster.master][INFO] 2020-07-30 02:48:50,701: +SERVICE [/rosapi/services] /rosbridge_ws/rosapi http://ubiquityrobot.local:43367/
[rosmaster.master][INFO] 2020-07-30 02:48:50,705: +SERVICE [/rosapi/action_servers] /rosbridge_wss/rosapi http://ubiquityrobot.local:42707/
[rosmaster.master][INFO] 2020-07-30 02:48:50,707: +SERVICE [/rosapi/services_for_type] /rosbridge_ws/rosapi http://ubiquityrobot.local:43367/
[rosmaster.master][INFO] 2020-07-30 02:48:50,709: +SERVICE [/rosapi/topic_type] /rosbridge_wss/rosapi http://ubiquityrobot.local:42707/
[rosmaster.master][INFO] 2020-07-30 02:48:50,713: +SERVICE [/rosapi/nodes] /rosbridge_ws/rosapi http://ubiquityrobot.local:43367/
[rosmaster.master][INFO] 2020-07-30 02:48:50,715: +SERVICE [/rosapi/service_type] /rosbridge_wss/rosapi http://ubiquityrobot.local:42707/
[rosmaster.master][INFO] 2020-07-30 02:48:50,719: +SERVICE [/rosapi/node_details] /rosbridge_ws/rosapi http://ubiquityrobot.local:43367/
[rosmaster.master][INFO] 2020-07-30 02:48:50,721: +SERVICE [/rosapi/publishers] /rosbridge_wss/rosapi http://ubiquityrobot.local:42707/
[rosmaster.master][INFO] 2020-07-30 02:48:50,723: +SERVICE [/rosapi/action_servers] /rosbridge_ws/rosapi http://ubiquityrobot.local:43367/
[rosmaster.master][INFO] 2020-07-30 02:48:50,727: +SERVICE [/rosapi/subscribers] /rosbridge_wss/rosapi http://ubiquityrobot.local:42707/
[rosmaster.master][INFO] 2020-07-30 02:48:50,730: +SERVICE [/rosapi/topic_type] /rosbridge_ws/rosapi http://ubiquityrobot.local:43367/
[rosmaster.master][INFO] 2020-07-30 02:48:50,733: +SERVICE [/rosapi/service_providers] /rosbridge_wss/rosapi http://ubiquityrobot.local:42707/
[rosmaster.master][INFO] 2020-07-30 02:48:50,735: +SERVICE [/rosapi/service_type] /rosbridge_ws/rosapi http://ubiquityrobot.local:43367/
[rosmaster.master][INFO] 2020-07-30 02:48:50,737: +SERVICE [/rosapi/service_node] /rosbridge_wss/rosapi http://ubiquityrobot.local:42707/
[rosmaster.master][INFO] 2020-07-30 02:48:50,741: +SERVICE [/rosapi/publishers] /rosbridge_ws/rosapi http://ubiquityrobot.local:43367/
[rosmaster.master][INFO] 2020-07-30 02:48:50,747: +SERVICE [/rosapi/service_host] /rosbridge_wss/rosapi http://ubiquityrobot.local:42707/
[rosmaster.master][INFO] 2020-07-30 02:48:50,751: +SERVICE [/rosapi/subscribers] /rosbridge_ws/rosapi http://ubiquityrobot.local:43367/
[rosmaster.master][INFO] 2020-07-30 02:48:50,755: +SERVICE [/rosapi/message_details] /rosbridge_wss/rosapi http://ubiquityrobot.local:42707/
[rosmaster.master][INFO] 2020-07-30 02:48:50,756: +SERVICE [/rosapi/service_providers] /rosbridge_ws/rosapi http://ubiquityrobot.local:43367/
[rosmaster.master][INFO] 2020-07-30 02:48:50,759: +SERVICE [/rosapi/service_request_details] /rosbridge_wss/rosapi http://ubiquityrobot.local:42707/
[rosmaster.master][INFO] 2020-07-30 02:48:50,762: +SERVICE [/rosapi/service_node] /rosbridge_ws/rosapi http://ubiquityrobot.local:43367/
[rosmaster.master][INFO] 2020-07-30 02:48:50,764: +SERVICE [/rosapi/service_response_details] /rosbridge_wss/rosapi http://ubiquityrobot.local:42707/
[rosmaster.master][INFO] 2020-07-30 02:48:50,768: +SERVICE [/rosapi/service_host] /rosbridge_ws/rosapi http://ubiquityrobot.local:43367/
[rosmaster.master][INFO] 2020-07-30 02:48:50,770: +SERVICE [/rosapi/set_param] /rosbridge_wss/rosapi http://ubiquityrobot.local:42707/
[rosmaster.master][INFO] 2020-07-30 02:48:50,772: +SERVICE [/rosapi/message_details] /rosbridge_ws/rosapi http://ubiquityrobot.local:43367/
[rosmaster.master][INFO] 2020-07-30 02:48:50,776: +SERVICE [/rosapi/get_param] /rosbridge_wss/rosapi http://ubiquityrobot.local:42707/
[rosmaster.master][INFO] 2020-07-30 02:48:50,780: +SERVICE [/rosapi/service_request_details] /rosbridge_ws/rosapi http://ubiquityrobot.local:43367/
[rosmaster.master][INFO] 2020-07-30 02:48:50,782: +SERVICE [/rosapi/has_param] /rosbridge_wss/rosapi http://ubiquityrobot.local:42707/
[rosmaster.master][INFO] 2020-07-30 02:48:50,784: +SERVICE [/rosapi/service_response_details] /rosbridge_ws/rosapi http://ubiquityrobot.local:43367/
[rosmaster.master][INFO] 2020-07-30 02:48:50,788: +SERVICE [/rosapi/search_param] /rosbridge_wss/rosapi http://ubiquityrobot.local:42707/
[rosmaster.master][INFO] 2020-07-30 02:48:50,789: +SERVICE [/rosapi/set_param] /rosbridge_ws/rosapi http://ubiquityrobot.local:43367/
[rosmaster.master][INFO] 2020-07-30 02:48:50,792: +SERVICE [/rosapi/delete_param] /rosbridge_wss/rosapi http://ubiquityrobot.local:42707/
[rosmaster.master][INFO] 2020-07-30 02:48:50,796: +SERVICE [/rosapi/get_param] /rosbridge_ws/rosapi http://ubiquityrobot.local:43367/
[rosmaster.master][INFO] 2020-07-30 02:48:50,798: +SERVICE [/rosapi/get_param_names] /rosbridge_wss/rosapi http://ubiquityrobot.local:42707/
[rosmaster.master][INFO] 2020-07-30 02:48:50,800: +SERVICE [/rosapi/has_param] /rosbridge_ws/rosapi http://ubiquityrobot.local:43367/
[rosmaster.master][INFO] 2020-07-30 02:48:50,804: +SERVICE [/rosapi/get_time] /rosbridge_wss/rosapi http://ubiquityrobot.local:42707/
[rosmaster.master][INFO] 2020-07-30 02:48:50,808: +SERVICE [/rosapi/search_param] /rosbridge_ws/rosapi http://ubiquityrobot.local:43367/
[rosmaster.master][INFO] 2020-07-30 02:48:50,811: +SERVICE [/rosapi/delete_param] /rosbridge_ws/rosapi http://ubiquityrobot.local:43367/
[rosmaster.master][INFO] 2020-07-30 02:48:50,814: +SERVICE [/rosapi/get_param_names] /rosbridge_ws/rosapi http://ubiquityrobot.local:43367/
[rosmaster.master][INFO] 2020-07-30 02:48:50,818: +SERVICE [/rosapi/get_time] /rosbridge_ws/rosapi http://ubiquityrobot.local:43367/
[rosmaster.master][INFO] 2020-07-30 02:48:51,358: +PUB [/rosout] /rosbridge_ws/rosbridge_websocket http://ubiquityrobot.local:40237/
[rosmaster.master][INFO] 2020-07-30 02:48:51,360: +PUB [/rosout] /rosbridge_wss/rosbridge_websocket http://ubiquityrobot.local:37373/
[rosmaster.master][INFO] 2020-07-30 02:48:51,366: +SERVICE [/rosbridge_ws/rosbridge_websocket/get_loggers] /rosbridge_ws/rosbridge_websocket http://ubiquityrobot.local:40237/
[rosmaster.master][INFO] 2020-07-30 02:48:51,368: +SERVICE [/rosbridge_wss/rosbridge_websocket/get_loggers] /rosbridge_wss/rosbridge_websocket http://ubiquityrobot.local:37373/
[rosmaster.master][INFO] 2020-07-30 02:48:51,371: +SERVICE [/rosbridge_ws/rosbridge_websocket/set_logger_level] /rosbridge_ws/rosbridge_websocket http://ubiquityrobot.local:40237/
[rosmaster.master][INFO] 2020-07-30 02:48:51,372: +SERVICE [/rosbridge_wss/rosbridge_websocket/set_logger_level] /rosbridge_wss/rosbridge_websocket http://ubiquityrobot.local:37373/
[rosmaster.master][INFO] 2020-07-30 02:48:51,402: publisherUpdate[/rosout] -> http://ubiquityrobot.local:38627/ ['http://ubiquityrobot.local:37543/', 'http://ubiquityrobot.local:38443/', 'http://ubiquityrobot.local:40101/', 'http://ubiquityrobot.local:42707/', 'http://ubiquityrobot.local:43367/', 'http://ubiquityrobot.local:40237/']
[rosmaster.master][INFO] 2020-07-30 02:48:51,406: publisherUpdate[/rosout] -> http://ubiquityrobot.local:38627/ ['http://ubiquityrobot.local:37543/', 'http://ubiquityrobot.local:38443/', 'http://ubiquityrobot.local:40101/', 'http://ubiquityrobot.local:42707/', 'http://ubiquityrobot.local:43367/', 'http://ubiquityrobot.local:40237/']: sec=0.00, result=[1, '', 0]
[rosmaster.master][INFO] 2020-07-30 02:48:51,406: publisherUpdate[/rosout] -> http://ubiquityrobot.local:38627/ ['http://ubiquityrobot.local:37543/', 'http://ubiquityrobot.local:38443/', 'http://ubiquityrobot.local:40101/', 'http://ubiquityrobot.local:42707/', 'http://ubiquityrobot.local:43367/', 'http://ubiquityrobot.local:40237/', 'http://ubiquityrobot.local:37373/']
[rosmaster.master][INFO] 2020-07-30 02:48:51,409: publisherUpdate[/rosout] -> http://ubiquityrobot.local:38627/ ['http://ubiquityrobot.local:37543/', 'http://ubiquityrobot.local:38443/', 'http://ubiquityrobot.local:40101/', 'http://ubiquityrobot.local:42707/', 'http://ubiquityrobot.local:43367/', 'http://ubiquityrobot.local:40237/', 'http://ubiquityrobot.local:37373/']: sec=0.00, result=[1, '', 0]
[rosmaster.master][INFO] 2020-07-30 02:48:51,416: +PUB [/rosbridge_ws/client_count] /rosbridge_ws/rosbridge_websocket http://ubiquityrobot.local:40237/
[rosmaster.master][INFO] 2020-07-30 02:48:51,420: +PUB [/rosbridge_ws/connected_clients] /rosbridge_ws/rosbridge_websocket http://ubiquityrobot.local:40237/
[rosmaster.master][INFO] 2020-07-30 02:48:51,428: +PUB [/rosbridge_wss/client_count] /rosbridge_wss/rosbridge_websocket http://ubiquityrobot.local:37373/
[rosmaster.master][INFO] 2020-07-30 02:48:51,432: +PUB [/rosbridge_wss/connected_clients] /rosbridge_wss/rosbridge_websocket http://ubiquityrobot.local:37373/
[rosmaster.master][INFO] 2020-07-30 02:49:27,975: +PARAM [/roslaunch/uris/host_ubiquityrobot_local__43337] by /roslaunch
[rosmaster.master][INFO] 2020-07-30 02:49:27,989: +PARAM [/ubiquity_velocity_controller/angular/z/has_acceleration_limits] by /roslaunch
[rosmaster.master][INFO] 2020-07-30 02:49:27,989: +PARAM [/enable_statistics] by /roslaunch
[rosmaster.master][INFO] 2020-07-30 02:49:27,989: +PARAM [/ubiquity_velocity_controller/pose_covariance_diagonal] by /roslaunch
[rosmaster.master][INFO] 2020-07-30 02:49:27,989: +PARAM [/ubiquity_motor/pid_denominator] by /roslaunch
[rosmaster.master][INFO] 2020-07-30 02:49:27,990: +PARAM [/ubiquity_velocity_controller/left_wheel] by /roslaunch
[rosmaster.master][INFO] 2020-07-30 02:49:27,990: +PARAM [/ubiquity_velocity_controller/base_frame_id] by /roslaunch
[rosmaster.master][INFO] 2020-07-30 02:49:27,990: +PARAM [/use_gui] by /roslaunch
[rosmaster.master][INFO] 2020-07-30 02:49:27,990: +PARAM [/ubiquity_velocity_controller/publish_rate] by /roslaunch
[rosmaster.master][INFO] 2020-07-30 02:49:27,991: +PARAM [/ubiquity_motor/serial_port] by /roslaunch
[rosmaster.master][INFO] 2020-07-30 02:49:27,991: +PARAM [/ubiquity_joint_publisher/type] by /roslaunch
[rosmaster.master][INFO] 2020-07-30 02:49:27,991: +PARAM [/ubiquity_velocity_controller/wheel_radius] by /roslaunch
[rosmaster.master][INFO] 2020-07-30 02:49:27,991: +PARAM [/ubiquity_motor/pid_proportional] by /roslaunch
[rosmaster.master][INFO] 2020-07-30 02:49:27,991: +PARAM [/ubiquity_velocity_controller/linear/x/max_velocity] by /roslaunch
[rosmaster.master][INFO] 2020-07-30 02:49:27,992: +PARAM [/ubiquity_robot_mode] by /roslaunch
[rosmaster.master][INFO] 2020-07-30 02:49:27,992: +PARAM [/ubiquity_velocity_controller/wheel_radius_multiplier] by /roslaunch
[rosmaster.master][INFO] 2020-07-30 02:49:27,992: +PARAM [/ubiquity_motor/pid_derivative] by /roslaunch
[rosmaster.master][INFO] 2020-07-30 02:49:27,992: +PARAM [/rosdistro] by /roslaunch
[rosmaster.master][INFO] 2020-07-30 02:49:27,992: +PARAM [/ubiquity_velocity_controller/wheel_separation] by /roslaunch
[rosmaster.master][INFO] 2020-07-30 02:49:27,993: +PARAM [/robot_description] by /roslaunch
[rosmaster.master][INFO] 2020-07-30 02:49:27,993: +PARAM [/ubiquity_velocity_controller/twist_covariance_diagonal] by /roslaunch
[rosmaster.master][INFO] 2020-07-30 02:49:27,993: +PARAM [/ubiquity_velocity_controller/angular/z/max_acceleration] by /roslaunch
[rosmaster.master][INFO] 2020-07-30 02:49:27,993: +PARAM [/ubiquity_motor/serial_baud] by /roslaunch
